OBJECTID,StationID,Direction,Volume,DateTime,ABPair,DateTimeTxt,State,Sta_Dir,DateTime2,DateTime1
380646,P0042,N,83,2011/10/07 02:00:00+00,4560345792,10/7/2011 2:00 AM,MD,P0042_N,10/07/2011 02:00 AM,10/07/2011 02:00
380647,P0042,N,115,2011/10/07 03:00:00+00,4560345792,10/7/2011 3:00 AM,MD,P0042_N,10/07/2011 03:00 AM,10/07/2011 03:00
380648,P0042,N,205,2011/10/07 04:00:00+00,4560345792,10/7/2011 4:00 AM,MD,P0042_N,10/07/2011 04:00 AM,10/07/2011 04:00
380649,P0042,N,575,2011/10/07 05:00:00+00,4560345792,10/7/2011 5:00 AM,MD,P0042_N,10/07/2011 05:00 AM,10/07/2011 05:00
380650,P0042,N,1363,2011/10/07 06:00:00+00,4560345792,10/7/2011 6:00 AM,MD,P0042_N,10/07/2011 06:00 AM,10/07/2011 06:00
380651,P0042,N,2067,2011/10/07 07:00:00+00,4560345792,10/7/2011 7:00 AM,MD,P0042_N,10/07/2011 07:00 AM,10/07/2011 07:00
380652,P0042,N,1941,2011/10/07 08:00:00+00,4560345792,10/7/2011 8:00 AM,MD,P0042_N,10/07/2011 08:00 AM,10/07/2011 08:00
380653,P0042,N,1776,2011/10/07 09:00:00+00,4560345792,10/7/2011 9:00 AM,MD,P0042_N,10/07/2011 09:00 AM,10/07/2011 09:00
380654,P0042,N,1794,2011/10/07 10:00:00+00,4560345792,10/7/2011 10:00 AM,MD,P0042_N,10/07/2011 10:00 AM,10/07/2011 10:00
380655,P0042,N,2036,2011/10/07 11:00:00+00,4560345792,10/7/2011 11:00 AM,MD,P0042_N,10/07/2011 11:00 AM,10/07/2011 11:00
380656,P0042,N,2190,2011/10/07 12:00:00+00,4560345792,10/7/2011 12:00 PM,MD,P0042_N,10/07/2011 12:00 PM,10/07/2011 12:00
380657,P0042,N,2195,2011/10/07 13:00:00+00,4560345792,10/7/2011 1:00 PM,MD,P0042_N,10/07/2011 13:00 PM,10/07/2011 13:00
380658,P0042,N,2106,2011/10/07 14:00:00+00,4560345792,10/7/2011 2:00 PM,MD,P0042_N,10/07/2011 14:00 PM,10/07/2011 14:00
380659,P0042,N,2196,2011/10/07 15:00:00+00,4560345792,10/7/2011 3:00 PM,MD,P0042_N,10/07/2011 15:00 PM,10/07/2011 15:00
380660,P0042,N,2339,2011/10/07 16:00:00+00,4560345792,10/7/2011 4:00 PM,MD,P0042_N,10/07/2011 16:00 PM,10/07/2011 16:00
380661,P0042,N,2202,2011/10/07 17:00:00+00,4560345792,10/7/2011 5:00 PM,MD,P0042_N,10/07/2011 17:00 PM,10/07/2011 17:00
380662,P0042,N,1820,2011/10/07 18:00:00+00,4560345792,10/7/2011 6:00 PM,MD,P0042_N,10/07/2011 18:00 PM,10/07/2011 18:00
380663,P0042,N,1525,2011/10/07 19:00:00+00,4560345792,10/7/2011 7:00 PM,MD,P0042_N,10/07/2011 19:00 PM,10/07/2011 19:00
380664,P0042,N,1139,2011/10/07 20:00:00+00,4560345792,10/7/2011 8:00 PM,MD,P0042_N,10/07/2011 20:00 PM,10/07/2011 20:00
380665,P0042,N,979,2011/10/07 21:00:00+00,4560345792,10/7/2011 9:00 PM,MD,P0042_N,10/07/2011 21:00 PM,10/07/2011 21:00
380666,P0042,N,660,2011/10/07 22:00:00+00,4560345792,10/7/2011 10:00 PM,MD,P0042_N,10/07/2011 22:00 PM,10/07/2011 22:00
380667,P0042,N,534,2011/10/07 23:00:00+00,4560345792,10/7/2011 11:00 PM,MD,P0042_N,10/07/2011 23:00 PM,10/07/2011 23:00
380668,P0042,S,162,2011/10/07 00:00:00+00,4579245603,10/7/2011 0:00,MD,P0042_S,10/07/2011 00:00 AM,10/07/2011 00:00
380669,P0042,S,93,2011/10/07 01:00:00+00,4579245603,10/7/2011 1:00 AM,MD,P0042_S,10/07/2011 01:00 AM,10/07/2011 01:00
380670,P0042,S,70,2011/10/07 02:00:00+00,4579245603,10/7/2011 2:00 AM,MD,P0042_S,10/07/2011 02:00 AM,10/07/2011 02:00
380671,P0042,S,90,2011/10/07 03:00:00+00,4579245603,10/7/2011 3:00 AM,MD,P0042_S,10/07/2011 03:00 AM,10/07/2011 03:00
380672,P0042,S,179,2011/10/07 04:00:00+00,4579245603,10/7/2011 4:00 AM,MD,P0042_S,10/07/2011 04:00 AM,10/07/2011 04:00
380673,P0042,S,560,2011/10/07 05:00:00+00,4579245603,10/7/2011 5:00 AM,MD,P0042_S,10/07/2011 05:00 AM,10/07/2011 05:00
380674,P0042,S,1359,2011/10/07 06:00:00+00,4579245603,10/7/2011 6:00 AM,MD,P0042_S,10/07/2011 06:00 AM,10/07/2011 06:00
380675,P0042,S,2519,2011/10/07 07:00:00+00,4579245603,10/7/2011 7:00 AM,MD,P0042_S,10/07/2011 07:00 AM,10/07/2011 07:00
380676,P0042,S,2504,2011/10/07 08:00:00+00,4579245603,10/7/2011 8:00 AM,MD,P0042_S,10/07/2011 08:00 AM,10/07/2011 08:00
380677,P0042,S,2209,2011/10/07 09:00:00+00,4579245603,10/7/2011 9:00 AM,MD,P0042_S,10/07/2011 09:00 AM,10/07/2011 09:00
380678,P0042,S,1866,2011/10/07 10:00:00+00,4579245603,10/7/2011 10:00 AM,MD,P0042_S,10/07/2011 10:00 AM,10/07/2011 10:00
380679,P0042,S,2085,2011/10/07 11:00:00+00,4579245603,10/7/2011 11:00 AM,MD,P0042_S,10/07/2011 11:00 AM,10/07/2011 11:00
380680,P0042,S,2188,2011/10/07 12:00:00+00,4579245603,10/7/2011 12:00 PM,MD,P0042_S,10/07/2011 12:00 PM,10/07/2011 12:00
380681,P0042,S,2382,2011/10/07 13:00:00+00,4579245603,10/7/2011 1:00 PM,MD,P0042_S,10/07/2011 13:00 PM,10/07/2011 13:00
380682,P0042,S,2423,2011/10/07 14:00:00+00,4579245603,10/7/2011 2:00 PM,MD,P0042_S,10/07/2011 14:00 PM,10/07/2011 14:00
380683,P0042,S,2535,2011/10/07 15:00:00+00,4579245603,10/7/2011 3:00 PM,MD,P0042_S,10/07/2011 15:00 PM,10/07/2011 15:00
380684,P0042,S,2767,2011/10/07 16:00:00+00,4579245603,10/7/2011 4:00 PM,MD,P0042_S,10/07/2011 16:00 PM,10/07/2011 16:00
380685,P0042,S,2723,2011/10/07 17:00:00+00,4579245603,10/7/2011 5:00 PM,MD,P0042_S,10/07/2011 17:00 PM,10/07/2011 17:00
380686,P0042,S,2623,2011/10/07 18:00:00+00,4579245603,10/7/2011 6:00 PM,MD,P0042_S,10/07/2011 18:00 PM,10/07/2011 18:00
380687,P0042,S,2064,2011/10/07 19:00:00+00,4579245603,10/7/2011 7:00 PM,MD,P0042_S,10/07/2011 19:00 PM,10/07/2011 19:00
380688,P0042,S,1294,2011/10/07 20:00:00+00,4579245603,10/7/2011 8:00 PM,MD,P0042_S,10/07/2011 20:00 PM,10/07/2011 20:00
380689,P0042,S,1067,2011/10/07 21:00:00+00,4579245603,10/7/2011 9:00 PM,MD,P0042_S,10/07/2011 21:00 PM,10/07/2011 21:00
380690,P0042,S,738,2011/10/07 22:00:00+00,4579245603,10/7/2011 10:00 PM,MD,P0042_S,10/07/2011 22:00 PM,10/07/2011 22:00
380691,P0042,S,518,2011/10/07 23:00:00+00,4579245603,10/7/2011 11:00 PM,MD,P0042_S,10/07/2011 23:00 PM,10/07/2011 23:00
380692,P0042,N,2357,2011/09/13 17:00:00+00,4560345792,9/13/2011 5:00 PM,MD,P0042_N,09/13/2011 17:00 PM,09/13/2011 17:00
380693,P0042,N,2003,2011/09/13 18:00:00+00,4560345792,9/13/2011 6:00 PM,MD,P0042_N,09/13/2011 18:00 PM,09/13/2011 18:00
380694,P0042,N,1719,2011/09/13 19:00:00+00,4560345792,9/13/2011 7:00 PM,MD,P0042_N,09/13/2011 19:00 PM,09/13/2011 19:00
380695,P0042,N,1598,2011/09/13 20:00:00+00,4560345792,9/13/2011 8:00 PM,MD,P0042_N,09/13/2011 20:00 PM,09/13/2011 20:00
380696,P0042,N,1124,2011/09/13 21:00:00+00,4560345792,9/13/2011 9:00 PM,MD,P0042_N,09/13/2011 21:00 PM,09/13/2011 21:00
380697,P0042,N,466,2011/09/13 22:00:00+00,4560345792,9/13/2011 10:00 PM,MD,P0042_N,09/13/2011 22:00 PM,09/13/2011 22:00
380698,P0042,N,296,2011/09/13 23:00:00+00,4560345792,9/13/2011 11:00 PM,MD,P0042_N,09/13/2011 23:00 PM,09/13/2011 23:00
380699,P0042,S,140,2011/09/13 00:00:00+00,4579245603,9/13/2011 0:00,MD,P0042_S,09/13/2011 00:00 AM,09/13/2011 00:00
380700,P0042,S,76,2011/09/13 01:00:00+00,4579245603,9/13/2011 1:00 AM,MD,P0042_S,09/13/2011 01:00 AM,09/13/2011 01:00
380701,P0042,S,70,2011/09/13 02:00:00+00,4579245603,9/13/2011 2:00 AM,MD,P0042_S,09/13/2011 02:00 AM,09/13/2011 02:00
380702,P0042,S,69,2011/09/13 03:00:00+00,4579245603,9/13/2011 3:00 AM,MD,P0042_S,09/13/2011 03:00 AM,09/13/2011 03:00
380703,P0042,S,195,2011/09/13 04:00:00+00,4579245603,9/13/2011 4:00 AM,MD,P0042_S,09/13/2011 04:00 AM,09/13/2011 04:00
380704,P0042,S,596,2011/09/13 05:00:00+00,4579245603,9/13/2011 5:00 AM,MD,P0042_S,09/13/2011 05:00 AM,09/13/2011 05:00
381854,P0042,S,2614,2011/10/06 16:00:00+00,4579245603,10/6/2011 4:00 PM,MD,P0042_S,10/06/2011 16:00 PM,10/06/2011 16:00
381855,P0042,S,2776,2011/10/06 17:00:00+00,4579245603,10/6/2011 5:00 PM,MD,P0042_S,10/06/2011 17:00 PM,10/06/2011 17:00
381856,P0042,S,2592,2011/10/06 18:00:00+00,4579245603,10/6/2011 6:00 PM,MD,P0042_S,10/06/2011 18:00 PM,10/06/2011 18:00
381857,P0042,S,1653,2011/10/06 19:00:00+00,4579245603,10/6/2011 7:00 PM,MD,P0042_S,10/06/2011 19:00 PM,10/06/2011 19:00
381858,P0042,S,1242,2011/10/06 20:00:00+00,4579245603,10/6/2011 8:00 PM,MD,P0042_S,10/06/2011 20:00 PM,10/06/2011 20:00
381859,P0042,S,1029,2011/10/06 21:00:00+00,4579245603,10/6/2011 9:00 PM,MD,P0042_S,10/06/2011 21:00 PM,10/06/2011 21:00
381860,P0042,S,597,2011/10/06 22:00:00+00,4579245603,10/6/2011 10:00 PM,MD,P0042_S,10/06/2011 22:00 PM,10/06/2011 22:00
381861,P0042,S,356,2011/10/06 23:00:00+00,4579245603,10/6/2011 11:00 PM,MD,P0042_S,10/06/2011 23:00 PM,10/06/2011 23:00
381862,P0042,N,125,2011/10/06 00:00:00+00,4560345792,10/6/2011 0:00,MD,P0042_N,10/06/2011 00:00 AM,10/06/2011 00:00
381863,P0042,N,98,2011/10/06 01:00:00+00,4560345792,10/6/2011 1:00 AM,MD,P0042_N,10/06/2011 01:00 AM,10/06/2011 01:00
381864,P0042,N,75,2011/10/06 02:00:00+00,4560345792,10/6/2011 2:00 AM,MD,P0042_N,10/06/2011 02:00 AM,10/06/2011 02:00
381865,P0042,N,103,2011/10/06 03:00:00+00,4560345792,10/6/2011 3:00 AM,MD,P0042_N,10/06/2011 03:00 AM,10/06/2011 03:00
381866,P0042,N,201,2011/10/06 04:00:00+00,4560345792,10/6/2011 4:00 AM,MD,P0042_N,10/06/2011 04:00 AM,10/06/2011 04:00
381867,P0042,N,617,2011/10/06 05:00:00+00,4560345792,10/6/2011 5:00 AM,MD,P0042_N,10/06/2011 05:00 AM,10/06/2011 05:00
381868,P0042,N,1488,2011/10/06 06:00:00+00,4560345792,10/6/2011 6:00 AM,MD,P0042_N,10/06/2011 06:00 AM,10/06/2011 06:00
381869,P0042,N,2176,2011/10/06 07:00:00+00,4560345792,10/6/2011 7:00 AM,MD,P0042_N,10/06/2011 07:00 AM,10/06/2011 07:00
381870,P0042,N,2124,2011/10/06 08:00:00+00,4560345792,10/6/2011 8:00 AM,MD,P0042_N,10/06/2011 08:00 AM,10/06/2011 08:00
381871,P0042,N,1866,2011/10/06 09:00:00+00,4560345792,10/6/2011 9:00 AM,MD,P0042_N,10/06/2011 09:00 AM,10/06/2011 09:00
381872,P0042,N,1716,2011/10/06 10:00:00+00,4560345792,10/6/2011 10:00 AM,MD,P0042_N,10/06/2011 10:00 AM,10/06/2011 10:00
381873,P0042,N,1801,2011/10/06 11:00:00+00,4560345792,10/6/2011 11:00 AM,MD,P0042_N,10/06/2011 11:00 AM,10/06/2011 11:00
381874,P0042,N,2187,2011/10/06 12:00:00+00,4560345792,10/6/2011 12:00 PM,MD,P0042_N,10/06/2011 12:00 PM,10/06/2011 12:00
381875,P0042,N,2035,2011/10/06 13:00:00+00,4560345792,10/6/2011 1:00 PM,MD,P0042_N,10/06/2011 13:00 PM,10/06/2011 13:00
381876,P0042,N,2301,2011/10/06 14:00:00+00,4560345792,10/6/2011 2:00 PM,MD,P0042_N,10/06/2011 14:00 PM,10/06/2011 14:00
381877,P0042,N,2506,2011/10/06 15:00:00+00,4560345792,10/6/2011 3:00 PM,MD,P0042_N,10/06/2011 15:00 PM,10/06/2011 15:00
381878,P0042,N,2551,2011/10/06 16:00:00+00,4560345792,10/6/2011 4:00 PM,MD,P0042_N,10/06/2011 16:00 PM,10/06/2011 16:00
381879,P0042,N,2558,2011/10/06 17:00:00+00,4560345792,10/6/2011 5:00 PM,MD,P0042_N,10/06/2011 17:00 PM,10/06/2011 17:00
381880,P0042,N,2168,2011/10/06 18:00:00+00,4560345792,10/6/2011 6:00 PM,MD,P0042_N,10/06/2011 18:00 PM,10/06/2011 18:00
381881,P0042,N,1861,2011/10/06 19:00:00+00,4560345792,10/6/2011 7:00 PM,MD,P0042_N,10/06/2011 19:00 PM,10/06/2011 19:00
381882,P0042,N,1389,2011/10/06 20:00:00+00,4560345792,10/6/2011 8:00 PM,MD,P0042_N,10/06/2011 20:00 PM,10/06/2011 20:00
381883,P0042,N,972,2011/10/06 21:00:00+00,4560345792,10/6/2011 9:00 PM,MD,P0042_N,10/06/2011 21:00 PM,10/06/2011 21:00
381884,P0042,N,555,2011/10/06 22:00:00+00,4560345792,10/6/2011 10:00 PM,MD,P0042_N,10/06/2011 22:00 PM,10/06/2011 22:00
381885,P0042,N,316,2011/10/06 23:00:00+00,4560345792,10/6/2011 11:00 PM,MD,P0042_N,10/06/2011 23:00 PM,10/06/2011 23:00
381886,P0042,S,154,2011/10/06 00:00:00+00,4579245603,10/6/2011 0:00,MD,P0042_S,10/06/2011 00:00 AM,10/06/2011 00:00
381887,P0042,S,74,2011/10/06 01:00:00+00,4579245603,10/6/2011 1:00 AM,MD,P0042_S,10/06/2011 01:00 AM,10/06/2011 01:00
381888,P0042,S,75,2011/10/06 02:00:00+00,4579245603,10/6/2011 2:00 AM,MD,P0042_S,10/06/2011 02:00 AM,10/06/2011 02:00
381889,P0042,N,166,2011/10/12 00:00:00+00,4560345792,10/12/2011 0:00,MD,P0042_N,10/12/2011 00:00 AM,10/12/2011 00:00
381890,P0042,N,60,2011/10/12 01:00:00+00,4560345792,10/12/2011 1:00 AM,MD,P0042_N,10/12/2011 01:00 AM,10/12/2011 01:00
381891,P0042,N,56,2011/10/12 02:00:00+00,4560345792,10/12/2011 2:00 AM,MD,P0042_N,10/12/2011 02:00 AM,10/12/2011 02:00
381892,P0042,N,76,2011/10/12 03:00:00+00,4560345792,10/12/2011 3:00 AM,MD,P0042_N,10/12/2011 03:00 AM,10/12/2011 03:00
381893,P0042,N,175,2011/10/12 04:00:00+00,4560345792,10/12/2011 4:00 AM,MD,P0042_N,10/12/2011 04:00 AM,10/12/2011 04:00
381894,P0042,N,707,2011/10/12 05:00:00+00,4560345792,10/12/2011 5:00 AM,MD,P0042_N,10/12/2011 05:00 AM,10/12/2011 05:00
381895,P0042,N,1478,2011/10/12 06:00:00+00,4560345792,10/12/2011 6:00 AM,MD,P0042_N,10/12/2011 06:00 AM,10/12/2011 06:00
381896,P0042,N,1997,2011/10/12 07:00:00+00,4560345792,10/12/2011 7:00 AM,MD,P0042_N,10/12/2011 07:00 AM,10/12/2011 07:00
381897,P0042,N,2006,2011/10/12 08:00:00+00,4560345792,10/12/2011 8:00 AM,MD,P0042_N,10/12/2011 08:00 AM,10/12/2011 08:00
381898,P0042,N,1727,2011/10/12 09:00:00+00,4560345792,10/12/2011 9:00 AM,MD,P0042_N,10/12/2011 09:00 AM,10/12/2011 09:00
381899,P0042,N,1679,2011/10/12 10:00:00+00,4560345792,10/12/2011 10:00 AM,MD,P0042_N,10/12/2011 10:00 AM,10/12/2011 10:00
381900,P0042,N,1773,2011/10/12 11:00:00+00,4560345792,10/12/2011 11:00 AM,MD,P0042_N,10/12/2011 11:00 AM,10/12/2011 11:00
381901,P0042,N,1980,2011/10/12 12:00:00+00,4560345792,10/12/2011 12:00 PM,MD,P0042_N,10/12/2011 12:00 PM,10/12/2011 12:00
381902,P0042,N,1900,2011/10/12 13:00:00+00,4560345792,10/12/2011 1:00 PM,MD,P0042_N,10/12/2011 13:00 PM,10/12/2011 13:00
381903,P0042,N,2267,2011/10/12 14:00:00+00,4560345792,10/12/2011 2:00 PM,MD,P0042_N,10/12/2011 14:00 PM,10/12/2011 14:00
381904,P0042,N,2298,2011/10/12 15:00:00+00,4560345792,10/12/2011 3:00 PM,MD,P0042_N,10/12/2011 15:00 PM,10/12/2011 15:00
381905,P0042,N,2585,2011/10/12 16:00:00+00,4560345792,10/12/2011 4:00 PM,MD,P0042_N,10/12/2011 16:00 PM,10/12/2011 16:00
381906,P0042,N,2428,2011/10/12 17:00:00+00,4560345792,10/12/2011 5:00 PM,MD,P0042_N,10/12/2011 17:00 PM,10/12/2011 17:00
381907,P0042,N,1942,2011/10/12 18:00:00+00,4560345792,10/12/2011 6:00 PM,MD,P0042_N,10/12/2011 18:00 PM,10/12/2011 18:00
381908,P0042,N,1581,2011/10/12 19:00:00+00,4560345792,10/12/2011 7:00 PM,MD,P0042_N,10/12/2011 19:00 PM,10/12/2011 19:00
381909,P0042,N,1211,2011/10/12 20:00:00+00,4560345792,10/12/2011 8:00 PM,MD,P0042_N,10/12/2011 20:00 PM,10/12/2011 20:00
381910,P0042,N,983,2011/10/12 21:00:00+00,4560345792,10/12/2011 9:00 PM,MD,P0042_N,10/12/2011 21:00 PM,10/12/2011 21:00
381911,P0042,N,431,2011/10/12 22:00:00+00,4560345792,10/12/2011 10:00 PM,MD,P0042_N,10/12/2011 22:00 PM,10/12/2011 22:00
381912,P0042,N,264,2011/10/12 23:00:00+00,4560345792,10/12/2011 11:00 PM,MD,P0042_N,10/12/2011 23:00 PM,10/12/2011 23:00
381913,P0042,S,136,2011/10/12 00:00:00+00,4579245603,10/12/2011 0:00,MD,P0042_S,10/12/2011 00:00 AM,10/12/2011 00:00
381914,P0042,S,59,2011/10/12 01:00:00+00,4579245603,10/12/2011 1:00 AM,MD,P0042_S,10/12/2011 01:00 AM,10/12/2011 01:00
381915,P0042,S,57,2011/10/12 02:00:00+00,4579245603,10/12/2011 2:00 AM,MD,P0042_S,10/12/2011 02:00 AM,10/12/2011 02:00
381916,P0042,S,80,2011/10/12 03:00:00+00,4579245603,10/12/2011 3:00 AM,MD,P0042_S,10/12/2011 03:00 AM,10/12/2011 03:00
381917,P0042,S,181,2011/10/12 04:00:00+00,4579245603,10/12/2011 4:00 AM,MD,P0042_S,10/12/2011 04:00 AM,10/12/2011 04:00
381918,P0042,S,514,2011/10/12 05:00:00+00,4579245603,10/12/2011 5:00 AM,MD,P0042_S,10/12/2011 05:00 AM,10/12/2011 05:00
381919,P0042,S,1417,2011/10/12 06:00:00+00,4579245603,10/12/2011 6:00 AM,MD,P0042_S,10/12/2011 06:00 AM,10/12/2011 06:00
381920,P0042,S,2549,2011/10/12 07:00:00+00,4579245603,10/12/2011 7:00 AM,MD,P0042_S,10/12/2011 07:00 AM,10/12/2011 07:00
382189,P0042,S,1459,2011/09/13 06:00:00+00,4579245603,9/13/2011 6:00 AM,MD,P0042_S,09/13/2011 06:00 AM,09/13/2011 06:00
382190,P0042,S,2661,2011/09/13 07:00:00+00,4579245603,9/13/2011 7:00 AM,MD,P0042_S,09/13/2011 07:00 AM,09/13/2011 07:00
382191,P0042,S,2688,2011/09/13 08:00:00+00,4579245603,9/13/2011 8:00 AM,MD,P0042_S,09/13/2011 08:00 AM,09/13/2011 08:00
382192,P0042,S,2224,2011/09/13 09:00:00+00,4579245603,9/13/2011 9:00 AM,MD,P0042_S,09/13/2011 09:00 AM,09/13/2011 09:00
382193,P0042,S,1876,2011/09/13 10:00:00+00,4579245603,9/13/2011 10:00 AM,MD,P0042_S,09/13/2011 10:00 AM,09/13/2011 10:00
382194,P0042,S,1789,2011/09/13 11:00:00+00,4579245603,9/13/2011 11:00 AM,MD,P0042_S,09/13/2011 11:00 AM,09/13/2011 11:00
382195,P0042,S,1974,2011/09/13 12:00:00+00,4579245603,9/13/2011 12:00 PM,MD,P0042_S,09/13/2011 12:00 PM,09/13/2011 12:00
382196,P0042,S,1833,2011/09/13 13:00:00+00,4579245603,9/13/2011 1:00 PM,MD,P0042_S,09/13/2011 13:00 PM,09/13/2011 13:00
382197,P0042,S,1962,2011/09/13 14:00:00+00,4579245603,9/13/2011 2:00 PM,MD,P0042_S,09/13/2011 14:00 PM,09/13/2011 14:00
382198,P0042,S,2291,2011/09/13 15:00:00+00,4579245603,9/13/2011 3:00 PM,MD,P0042_S,09/13/2011 15:00 PM,09/13/2011 15:00
382199,P0042,S,2535,2011/09/13 16:00:00+00,4579245603,9/13/2011 4:00 PM,MD,P0042_S,09/13/2011 16:00 PM,09/13/2011 16:00
382200,P0042,S,2746,2011/09/13 17:00:00+00,4579245603,9/13/2011 5:00 PM,MD,P0042_S,09/13/2011 17:00 PM,09/13/2011 17:00
382201,P0042,S,2613,2011/09/13 18:00:00+00,4579245603,9/13/2011 6:00 PM,MD,P0042_S,09/13/2011 18:00 PM,09/13/2011 18:00
382202,P0042,S,1533,2011/09/13 19:00:00+00,4579245603,9/13/2011 7:00 PM,MD,P0042_S,09/13/2011 19:00 PM,09/13/2011 19:00
382203,P0042,S,1263,2011/09/13 20:00:00+00,4579245603,9/13/2011 8:00 PM,MD,P0042_S,09/13/2011 20:00 PM,09/13/2011 20:00
382204,P0042,S,896,2011/09/13 21:00:00+00,4579245603,9/13/2011 9:00 PM,MD,P0042_S,09/13/2011 21:00 PM,09/13/2011 21:00
382205,P0042,S,585,2011/09/13 22:00:00+00,4579245603,9/13/2011 10:00 PM,MD,P0042_S,09/13/2011 22:00 PM,09/13/2011 22:00
382206,P0042,S,276,2011/09/13 23:00:00+00,4579245603,9/13/2011 11:00 PM,MD,P0042_S,09/13/2011 23:00 PM,09/13/2011 23:00
382207,P0042,N,152,2011/09/13 00:00:00+00,4560345792,9/13/2011 0:00,MD,P0042_N,09/13/2011 00:00 AM,09/13/2011 00:00
382208,P0042,N,83,2011/09/13 01:00:00+00,4560345792,9/13/2011 1:00 AM,MD,P0042_N,09/13/2011 01:00 AM,09/13/2011 01:00
382209,P0042,N,61,2011/09/13 02:00:00+00,4560345792,9/13/2011 2:00 AM,MD,P0042_N,09/13/2011 02:00 AM,09/13/2011 02:00
382210,P0042,N,86,2011/09/13 03:00:00+00,4560345792,9/13/2011 3:00 AM,MD,P0042_N,09/13/2011 03:00 AM,09/13/2011 03:00
382211,P0042,N,218,2011/09/13 04:00:00+00,4560345792,9/13/2011 4:00 AM,MD,P0042_N,09/13/2011 04:00 AM,09/13/2011 04:00
382212,P0042,N,651,2011/09/13 05:00:00+00,4560345792,9/13/2011 5:00 AM,MD,P0042_N,09/13/2011 05:00 AM,09/13/2011 05:00
382213,P0042,N,1514,2011/09/13 06:00:00+00,4560345792,9/13/2011 6:00 AM,MD,P0042_N,09/13/2011 06:00 AM,09/13/2011 06:00
382214,P0042,N,2075,2011/09/13 07:00:00+00,4560345792,9/13/2011 7:00 AM,MD,P0042_N,09/13/2011 07:00 AM,09/13/2011 07:00
382215,P0042,N,2083,2011/09/13 08:00:00+00,4560345792,9/13/2011 8:00 AM,MD,P0042_N,09/13/2011 08:00 AM,09/13/2011 08:00
382216,P0042,N,1829,2011/09/13 09:00:00+00,4560345792,9/13/2011 9:00 AM,MD,P0042_N,09/13/2011 09:00 AM,09/13/2011 09:00
382217,P0042,N,1710,2011/09/13 10:00:00+00,4560345792,9/13/2011 10:00 AM,MD,P0042_N,09/13/2011 10:00 AM,09/13/2011 10:00
382218,P0042,N,1850,2011/09/13 11:00:00+00,4560345792,9/13/2011 11:00 AM,MD,P0042_N,09/13/2011 11:00 AM,09/13/2011 11:00
382219,P0042,N,2130,2011/09/13 12:00:00+00,4560345792,9/13/2011 12:00 PM,MD,P0042_N,09/13/2011 12:00 PM,09/13/2011 12:00
382220,P0042,N,1922,2011/09/13 13:00:00+00,4560345792,9/13/2011 1:00 PM,MD,P0042_N,09/13/2011 13:00 PM,09/13/2011 13:00
382221,P0042,N,2284,2011/09/13 14:00:00+00,4560345792,9/13/2011 2:00 PM,MD,P0042_N,09/13/2011 14:00 PM,09/13/2011 14:00
382222,P0042,N,2647,2011/09/13 15:00:00+00,4560345792,9/13/2011 3:00 PM,MD,P0042_N,09/13/2011 15:00 PM,09/13/2011 15:00
382223,P0042,N,2506,2011/09/13 16:00:00+00,4560345792,9/13/2011 4:00 PM,MD,P0042_N,09/13/2011 16:00 PM,09/13/2011 16:00
382224,P0042,S,884,2011/10/09 08:00:00+00,4579245603,10/9/2011 8:00 AM,MD,P0042_S,10/09/2011 08:00 AM,10/09/2011 08:00
382225,P0042,S,1172,2011/10/09 09:00:00+00,4579245603,10/9/2011 9:00 AM,MD,P0042_S,10/09/2011 09:00 AM,10/09/2011 09:00
382226,P0042,S,1498,2011/10/09 10:00:00+00,4579245603,10/9/2011 10:00 AM,MD,P0042_S,10/09/2011 10:00 AM,10/09/2011 10:00
382227,P0042,S,1751,2011/10/09 11:00:00+00,4579245603,10/9/2011 11:00 AM,MD,P0042_S,10/09/2011 11:00 AM,10/09/2011 11:00
382228,P0042,S,2382,2011/10/09 12:00:00+00,4579245603,10/9/2011 12:00 PM,MD,P0042_S,10/09/2011 12:00 PM,10/09/2011 12:00
382229,P0042,S,2378,2011/10/09 13:00:00+00,4579245603,10/9/2011 1:00 PM,MD,P0042_S,10/09/2011 13:00 PM,10/09/2011 13:00
382230,P0042,S,2281,2011/10/09 14:00:00+00,4579245603,10/9/2011 2:00 PM,MD,P0042_S,10/09/2011 14:00 PM,10/09/2011 14:00
382231,P0042,S,1863,2011/10/09 15:00:00+00,4579245603,10/9/2011 3:00 PM,MD,P0042_S,10/09/2011 15:00 PM,10/09/2011 15:00
382232,P0042,S,1671,2011/10/09 16:00:00+00,4579245603,10/9/2011 4:00 PM,MD,P0042_S,10/09/2011 16:00 PM,10/09/2011 16:00
382233,P0042,S,1572,2011/10/09 17:00:00+00,4579245603,10/9/2011 5:00 PM,MD,P0042_S,10/09/2011 17:00 PM,10/09/2011 17:00
382234,P0042,N,143,2011/09/22 00:00:00+00,4560345792,9/22/2011 0:00,MD,P0042_N,09/22/2011 00:00 AM,09/22/2011 00:00
382235,P0042,N,78,2011/09/22 01:00:00+00,4560345792,9/22/2011 1:00 AM,MD,P0042_N,09/22/2011 01:00 AM,09/22/2011 01:00
382236,P0042,N,66,2011/09/22 02:00:00+00,4560345792,9/22/2011 2:00 AM,MD,P0042_N,09/22/2011 02:00 AM,09/22/2011 02:00
382237,P0042,N,99,2011/09/22 03:00:00+00,4560345792,9/22/2011 3:00 AM,MD,P0042_N,09/22/2011 03:00 AM,09/22/2011 03:00
